fecha;hora;identificador;peatones;device_id;Número_distrito;distrito;direccion;observaciones_direccion;latitude;longitude
01/06/2024 6:00;6:00;PERM_PEA22_PM01;32;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 8:00;8:00;PERM_PEA22_PM01;65;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 9:00;9:00;PERM_PEA22_PM01;211;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 10:00;10:00;PERM_PEA22_PM01;352;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 11:00;11:00;PERM_PEA22_PM01;511;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 12:00;12:00;PERM_PEA22_PM01;479;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 13:00;13:00;PERM_PEA22_PM01;462;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 14:00;14:00;PERM_PEA22_PM01;257;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 15:00;15:00;PERM_PEA22_PM01;145;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 16:00;16:00;PERM_PEA22_PM01;129;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 17:00;17:00;PERM_PEA22_PM01;194;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 18:00;18:00;PERM_PEA22_PM01;253;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 19:00;19:00;PERM_PEA22_PM01;354;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 20:00;20:00;PERM_PEA22_PM01;394;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 21:00;21:00;PERM_PEA22_PM01;159;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 22:00;22:00;PERM_PEA22_PM01;63;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
01/06/2024 23:00;23:00;PERM_PEA22_PM01;43;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 0:00;0:00;PERM_PEA22_PM01;36;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 1:00;1:00;PERM_PEA22_PM01;7;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 2:00;2:00;PERM_PEA22_PM01;10;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 3:00;3:00;PERM_PEA22_PM01;7;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 4:00;4:00;PERM_PEA22_PM01;0;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 5:00;5:00;PERM_PEA22_PM01;0;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 6:00;6:00;PERM_PEA22_PM01;6;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 8:00;8:00;PERM_PEA22_PM01;6;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 9:00;9:00;PERM_PEA22_PM01;90;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 10:00;10:00;PERM_PEA22_PM01;175;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 11:00;11:00;PERM_PEA22_PM01;228;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 12:00;12:00;PERM_PEA22_PM01;345;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 13:00;13:00;PERM_PEA22_PM01;324;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 14:00;14:00;PERM_PEA22_PM01;168;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 15:00;15:00;PERM_PEA22_PM01;79;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 16:00;16:00;PERM_PEA22_PM01;91;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 17:00;17:00;PERM_PEA22_PM01;137;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 18:00;18:00;PERM_PEA22_PM01;192;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 19:00;19:00;PERM_PEA22_PM01;276;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 20:00;20:00;PERM_PEA22_PM01;255;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 21:00;21:00;PERM_PEA22_PM01;160;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 22:00;22:00;PERM_PEA22_PM01;73;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
02/06/2024 23:00;23:00;PERM_PEA22_PM01;15;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 0:00;0:00;PERM_PEA22_PM01;19;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 1:00;1:00;PERM_PEA22_PM01;4;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 2:00;2:00;PERM_PEA22_PM01;4;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 3:00;3:00;PERM_PEA22_PM01;4;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 4:00;4:00;PERM_PEA22_PM01;4;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 5:00;5:00;PERM_PEA22_PM01;8;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 6:00;6:00;PERM_PEA22_PM01;4;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 8:00;8:00;PERM_PEA22_PM01;96;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 9:00;9:00;PERM_PEA22_PM01;266;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 10:00;10:00;PERM_PEA22_PM01;421;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 11:00;11:00;PERM_PEA22_PM01;531;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 12:00;12:00;PERM_PEA22_PM01;469;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 13:00;13:00;PERM_PEA22_PM01;437;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 14:00;14:00;PERM_PEA22_PM01;268;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 15:00;15:00;PERM_PEA22_PM01;164;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 16:00;16:00;PERM_PEA22_PM01;177;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 17:00;17:00;PERM_PEA22_PM01;338;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 18:00;18:00;PERM_PEA22_PM01;475;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 19:00;19:00;PERM_PEA22_PM01;479;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 20:00;20:00;PERM_PEA22_PM01;372;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 21:00;21:00;PERM_PEA22_PM01;199;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 22:00;22:00;PERM_PEA22_PM01;79;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
03/06/2024 23:00;23:00;PERM_PEA22_PM01;29;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 0:00;0:00;PERM_PEA22_PM01;13;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 1:00;1:00;PERM_PEA22_PM01;5;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 2:00;2:00;PERM_PEA22_PM01;3;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 3:00;3:00;PERM_PEA22_PM01;0;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 4:00;4:00;PERM_PEA22_PM01;11;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 5:00;5:00;PERM_PEA22_PM01;9;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 6:00;6:00;PERM_PEA22_PM01;5;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 8:00;8:00;PERM_PEA22_PM01;90;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 9:00;9:00;PERM_PEA22_PM01;302;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 10:00;10:00;PERM_PEA22_PM01;392;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 11:00;11:00;PERM_PEA22_PM01;476;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 12:00;12:00;PERM_PEA22_PM01;463;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 13:00;13:00;PERM_PEA22_PM01;395;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 14:00;14:00;PERM_PEA22_PM01;213;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 15:00;15:00;PERM_PEA22_PM01;184;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 16:00;16:00;PERM_PEA22_PM01;228;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 17:00;17:00;PERM_PEA22_PM01;334;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 18:00;18:00;PERM_PEA22_PM01;439;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 19:00;19:00;PERM_PEA22_PM01;422;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 20:00;20:00;PERM_PEA22_PM01;377;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 21:00;21:00;PERM_PEA22_PM01;220;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 22:00;22:00;PERM_PEA22_PM01;76;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
04/06/2024 23:00;23:00;PERM_PEA22_PM01;29;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 0:00;0:00;PERM_PEA22_PM01;14;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 1:00;1:00;PERM_PEA22_PM01;9;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 2:00;2:00;PERM_PEA22_PM01;0;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 3:00;3:00;PERM_PEA22_PM01;1;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 4:00;4:00;PERM_PEA22_PM01;6;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 5:00;5:00;PERM_PEA22_PM01;10;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 6:00;6:00;PERM_PEA22_PM01;14;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 8:00;8:00;PERM_PEA22_PM01;78;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 9:00;9:00;PERM_PEA22_PM01;292;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 10:00;10:00;PERM_PEA22_PM01;413;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 11:00;11:00;PERM_PEA22_PM01;490;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 12:00;12:00;PERM_PEA22_PM01;441;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 13:00;13:00;PERM_PEA22_PM01;435;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 14:00;14:00;PERM_PEA22_PM01;242;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 15:00;15:00;PERM_PEA22_PM01;136;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 16:00;16:00;PERM_PEA22_PM01;171;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 17:00;17:00;PERM_PEA22_PM01;304;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 18:00;18:00;PERM_PEA22_PM01;384;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 19:00;19:00;PERM_PEA22_PM01;445;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 20:00;20:00;PERM_PEA22_PM01;381;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 21:00;21:00;PERM_PEA22_PM01;211;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 22:00;22:00;PERM_PEA22_PM01;102;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
05/06/2024 23:00;23:00;PERM_PEA22_PM01;44;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 0:00;0:00;PERM_PEA22_PM01;19;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 1:00;1:00;PERM_PEA22_PM01;2;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 2:00;2:00;PERM_PEA22_PM01;4;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 3:00;3:00;PERM_PEA22_PM01;0;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 4:00;4:00;PERM_PEA22_PM01;9;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 5:00;5:00;PERM_PEA22_PM01;6;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 6:00;6:00;PERM_PEA22_PM01;17;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 7:00;7:00;PERM_PEA22_PM01;136;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 9:00;9:00;PERM_PEA22_PM01;188;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 10:00;10:00;PERM_PEA22_PM01;393;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 11:00;11:00;PERM_PEA22_PM01;459;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 12:00;12:00;PERM_PEA22_PM01;452;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 13:00;13:00;PERM_PEA22_PM01;372;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 14:00;14:00;PERM_PEA22_PM01;261;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 15:00;15:00;PERM_PEA22_PM01;189;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 16:00;16:00;PERM_PEA22_PM01;182;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 17:00;17:00;PERM_PEA22_PM01;125;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 19:00;19:00;PERM_PEA22_PM01;201;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 20:00;20:00;PERM_PEA22_PM01;264;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 21:00;21:00;PERM_PEA22_PM01;106;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 22:00;22:00;PERM_PEA22_PM01;15;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
06/06/2024 23:00;23:00;PERM_PEA22_PM01;16;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 0:00;0:00;PERM_PEA22_PM01;3;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 1:00;1:00;PERM_PEA22_PM01;2;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 2:00;2:00;PERM_PEA22_PM01;0;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 3:00;3:00;PERM_PEA22_PM01;8;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 4:00;4:00;PERM_PEA22_PM01;8;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 5:00;5:00;PERM_PEA22_PM01;2;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 8:00;8:00;PERM_PEA22_PM01;148;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 9:00;9:00;PERM_PEA22_PM01;346;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 10:00;10:00;PERM_PEA22_PM01;405;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 11:00;11:00;PERM_PEA22_PM01;468;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 12:00;12:00;PERM_PEA22_PM01;527;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 13:00;13:00;PERM_PEA22_PM01;414;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 14:00;14:00;PERM_PEA22_PM01;226;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 15:00;15:00;PERM_PEA22_PM01;166;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 16:00;16:00;PERM_PEA22_PM01;177;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 17:00;17:00;PERM_PEA22_PM01;396;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 18:00;18:00;PERM_PEA22_PM01;39;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 19:00;19:00;PERM_PEA22_PM01;539;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 20:00;20:00;PERM_PEA22_PM01;153;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 21:00;21:00;PERM_PEA22_PM01;67;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 22:00;22:00;PERM_PEA22_PM01;26;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
07/06/2024 23:00;23:00;PERM_PEA22_PM01;0;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 0:00;0:00;PERM_PEA22_PM01;2;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 1:00;1:00;PERM_PEA22_PM01;0;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 2:00;2:00;PERM_PEA22_PM01;0;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 3:00;3:00;PERM_PEA22_PM01;8;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 4:00;4:00;PERM_PEA22_PM01;7;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 7:00;7:00;PERM_PEA22_PM01;26;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 8:00;8:00;PERM_PEA22_PM01;61;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 9:00;9:00;PERM_PEA22_PM01;193;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 10:00;10:00;PERM_PEA22_PM01;375;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 11:00;11:00;PERM_PEA22_PM01;421;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 12:00;12:00;PERM_PEA22_PM01;391;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 13:00;13:00;PERM_PEA22_PM01;111;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
08/06/2024 14:00;14:00;PERM_PEA22_PM01;165;PERM_PEA22_PM01;;;Avenida de la Osa Mayor 69, 28023 Madrid;;40.459.008;-3.783.391
