num_expediente,fecha,hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorológico,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,peaton_involucrado,vehiculos_involucrados,lesividad,nivel_lesividad
2025S000573,2025-01-03,23:30:00,AVDA. REINA VICTORIA / CALL. ESTUDIANTES,9,MONCLOA-ARAVACA,Caída,Nublado,439599,4477560,false,false,false,"Ciclomotor, Turismo",Sin asistencia sanitaria,1
2025S000605,2025-01-03,23:52:00,CALL. LOS EMIGRANTES,16,HORTALEZA,Atropello a persona,Se desconoce,445938,4479861,false,false,true,Motocicleta hasta 125cc,Sin asistencia sanitaria,1
2025S000683,2025-01-03,11:21:00,AVDA. GENERAL PERON,6,TETUÁN,Colisión lateral,Despejado,441076,4478204,false,false,false,"Maquinaria de obras, Turismo",Desconocido,5
2025S000686,2025-01-03,14:20:00,AUTOV. M-30,12,USERA,Alcance,Despejado,440855,4470990,false,false,false,"Furgoneta, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S000820,2025-01-03,21:50:00,CALL. PIO FELIPE / CALL. BENJAMIN PALENCIA,13,PUENTE DE VALLECAS,Atropello a persona,Nublado,444659,4471833,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S000833,2025-01-03,20:40:00,CALL. ALCALA / CALL. ALMERIA,4,SALAMANCA,Colisión lateral,Nublado,443749,4475781,false,false,false,"Autobús, Turismo",Desconocido,5
2025S000583,2025-01-04,00:08:00,GTA. SAN MARTIN DE LA VEGA / AVDA. OROVILLA,12,USERA,Alcance,,441230,4468779,false,false,false,Turismo,Desconocido,5
2025S000621,2025-01-04,01:25:00,CALL. PROVISIONAL IVECO-PEGASO CINCO,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,453622,4477232,false,false,false,Turismo,Desconocido,5
2025S000636,2025-01-04,02:09:00,CALL. O'DONNELL / CALL. ALCALA,4,SALAMANCA,Colisión múltiple,Despejado,442096,4474744,false,false,false,Turismo,Desconocido,5
2025S000760,2025-01-04,10:30:00,AVDA. NICETO ALCALA ZAMORA / AVDA. PORTUGAL,16,HORTALEZA,Colisión lateral,Nublado,444156,4483534,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S000765,2025-01-04,11:50:00,CALL. ALCALDE LUIS MARICHALAR,14,MORATALAZ,Colisión lateral,Nublado,444083,4473630,false,false,false,"Todo terreno, Turismo",Desconocido,5
2025S000766,2025-01-04,11:00:00,AVDA. ALBUFERA / CALLE RAFAEL ALBERTI,13,PUENTE DE VALLECAS,Colisión lateral,,445606,4470889,false,false,false,Turismo,Desconocido,5
2025S000786,2025-01-04,12:40:00,CALL. RAMON GOMEZ DE LA SERNA,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Nublado,438424,4481525,false,false,false,Turismo,Desconocido,5
2025S000793,2025-01-04,11:15:00,AVDA. ALBUFERA,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,443570,4471922,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000794,2025-01-04,09:15:00,CALL. EMBAJADORES,13,PUENTE DE VALLECAS,Alcance,Nublado,443681,4468884,false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S000813,2025-01-04,13:00:00,CALL. BARBERAN / CALL. SAN LAUREANO,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Nublado,438087,4481180,false,false,false,Turismo,Desconocido,5
2025S000814,2025-01-04,13:20:00,AVDA. ANGEL SANZ BRIZ,10,LATINA,Atropello a persona,Nublado,437600,4472467,false,false,true,Bicicleta,Sin asistencia sanitaria,1
2025S000815,2025-01-04,14:20:00,CALL. EMBAJADORES,2,ARGANZUELA,Alcance,Despejado,441237,4471227,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S000816,2025-01-04,14:15:00,CALL. ALCALA 220 / GLORIETA VENTAS,15,CIUDAD LINEAL,Colisión fronto-lateral,Nublado,443920,4475828,false,false,false,Turismo,Desconocido,5
2025S000817,2025-01-04,13:00:00,CALL. ARROYO DE POZUELO / M500,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Nublado,435114,4478442,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S000818,2025-01-04,14:00:00,CALL. ANTONIO DE LEYVA,11,CARABANCHEL,Caída,Nublado,439254,4471369,false,false,false,VMU eléctrico,Asistencia sanitaria ambulatoria con posterioridad,4
2025S000821,2025-01-04,13:15:00,CALL. MIGUEL YUSTE / CALL. JUAN DE ARESPACOCHAGA Y FELIPE,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Nublado,447165,4476261,false,false,false,Turismo,Desconocido,5
2025S000822,2025-01-04,15:00:00,CALL. MARIA SEVILLA DIAGO,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,,448244,4475993,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S000825,2025-01-04,17:15:00,PLAZA. CONDE DE COVATILLAS / CALL. ENCOMIENDA DE PALACIOS,14,MORATALAZ,Alcance,Despejado,445068,4472360,true,false,false,Turismo,Sin asistencia sanitaria,1
2025S000826,2025-01-04,15:45:00,CALL. ENCARNACION OVIOL,17,VILLAVERDE,Choque contra obstáculo fijo,,441620,4466896,false,false,false,"Camión rígido, Motocicleta > 125cc",Desconocido,5
2025S000827,2025-01-04,17:15:00,CALL. O'DONNELL / CALL. DOCTOR ESQUERDO,4,SALAMANCA,Colisión lateral,Nublado,443228,4474719,false,false,false,"Autobús, Turismo",Sin asistencia sanitaria,1
2025S000828,2025-01-04,17:15:00,CALLE M30 LATERAL,3,RETIRO,Colisión lateral,Despejado,443130,4472120,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S000829,2025-01-04,17:04:00,CMNO. ZARZUELA / CALL. BLANCA DE CASTILLA,9,MONCLOA-ARAVACA,Caída,Nublado,433530,4479603,false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria sólo en el lugar del accidente,3
2025S000830,2025-01-04,17:25:00,CALL. ARMADA ESPAÑOLA / PASEO. RECOLETOS,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,441475,4475088,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000831,2025-01-04,18:00:00,CALL. SABADELL / CALL. MANRESA,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,441130,4482530,false,false,false,Turismo,Desconocido,5
2025S000832,2025-01-04,16:00:00,CALL. GENERAL RICARDOS / CALL. COMUNEROS DE CASTILLA,11,CARABANCHEL,Alcance,Despejado,438863,4471877,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S000834,2025-01-04,18:15:00,AUTOV. A-3,19,VICÁLVARO,Caída,Despejado,446399,4471615,false,false,false,Motocicleta > 125cc,Ingreso inferior o igual a 24 horas,7
2025S000835,2025-01-04,18:50:00,CALL. DOCTOR TOLOSA LATOUR,12,USERA,Alcance,Nublado,440354,4469462,false,false,false,"Autobús, Furgoneta",Desconocido,5
2025S000836,2025-01-04,19:50:00,AUTOV. A-3 / AUTOV. M-40,14,MORATALAZ,Colisión lateral,Nublado,446275,4471666,false,false,false,"Autobús, Turismo",Desconocido,5
2025S000837,2025-01-04,19:15:00,VIA LUSITANA FRENTE AL Nº150 FAROLA,11,CARABANCHEL,Colisión múltiple,,436812,4468245,false,false,false,Turismo,Desconocido,5
2025S000838,2025-01-04,21:02:00,CALL. CEA BERMUDEZ / CALL. BOIX Y MORER,7,CHAMBERÍ,Colisión fronto-lateral,Se desconoce,440070,4476696,false,false,false,Turismo,Desconocido,5
2025S000839,2025-01-04,21:05:00,CALL. CEDACEROS / CALL. ALCALA,1,CENTRO,Colisión lateral,Despejado,440736,4474383,false,false,false,"Autobús, Turismo",Desconocido,5
2025S000840,2025-01-04,18:15:00,AVDA. PESETA / AVDA. CARABANCHEL ALTO,11,CARABANCHEL,Caída,Nublado,436038,4468218,false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria ambulatoria con posterioridad,4
2025S000841,2025-01-04,21:20:00,CALL. ELOY GONZALO,7,CHAMBERÍ,Colisión lateral,,440524,4476199,false,false,false,"Bicicleta, Turismo",Sin asistencia sanitaria,1
2025S000842,2025-01-04,22:00:00,CALL. JOSE ABASCAL,7,CHAMBERÍ,Colisión lateral,Despejado,440340,4476684,false,false,false,Turismo,Desconocido,5
2025S000843,2025-01-04,05:25:00,AVDA. EMPERATRIZ ISABEL,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,438976,4472266,false,false,false,Turismo,Desconocido,5
2025S000845,2025-01-04,21:30:00,CALL. PUERTO DE ARLABAN / CALL. SIERRA DE ALQUIFE,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Nublado,443507,4471056,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000887,2025-01-04,22:35:00,AVDA. ALBUFERA,13,PUENTE DE VALLECAS,Caída,Despejado,445684,4470929,false,false,false,Ciclomotor,Ingreso inferior o igual a 24 horas,7
2025S001100,2025-01-04,21:20:00,CALL. NANCLARES DE OCA / CALL. YECORA,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,451321,4477460,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001185,2025-01-04,18:15:00,CALL. AÑIL / AVDA. ANDES,16,HORTALEZA,Colisión fronto-lateral,,447682,4478611,false,false,false,Turismo,Desconocido,5
2025S001203,2025-01-04,21:59:00,AVDA. LOGROÑO / CALL. LUIS DE LA MATA,16,HORTALEZA,Alcance,,448134,4477872,false,false,false,Turismo,Desconocido,5
2025S001433,2025-01-04,22:00:00,CALL. SEGOVIA / RONDA. SEGOVIA,1,CENTRO,Atropello a persona,Despejado,439200,4473947,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S000846,2025-01-05,00:00:00,AVDA. ANDALUCIA / CALL. ALCOCER,17,VILLAVERDE,Alcance,Despejado,441140,4467094,false,false,false,Turismo,Desconocido,5
2025S000847,2025-01-05,00:05:00,AVENIDA CARABANCHEL ALTO,11,CARABANCHEL,Otro,Despejado,436035,4468802,false,false,false,Turismo,Desconocido,5
2025S000848,2025-01-05,00:05:00,AVDA. PABLO NERUDA / CALL. GUILLERMO PINGARRON,13,PUENTE DE VALLECAS,Otro,Despejado,445144,4470880,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S000886,2025-01-05,00:18:00,CALL. VIA,11,CARABANCHEL,Choque contra obstáculo fijo,Nublado,439023,4470806,false,false,false,Turismo,Desconocido,5
2025S000906,2025-01-05,02:38:00,AVDA. RAFAELA YBARRA,17,VILLAVERDE,Caída,Despejado,439287,4467962,true,false,false,VMU eléctrico,Ingreso superior a 24 horas,8
2025S000923,2025-01-05,03:40:00,CALL. RIBERA DE CURTIDORES,1,CENTRO,Caída,Despejado,439982,4473352,false,false,false,Bicicleta EPAC (pedaleo asistido),Atención en urgencias sin posterior ingreso,6
2025S000935,2025-01-05,04:19:00,CALL. RAFAELA BONILLA,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,443384,4476199,false,false,false,"Bicicleta, Furgoneta",Atención en urgencias sin posterior ingreso,6
2025S000938,2025-01-05,06:15:00,CALL. FRANCISCO SILVELA / CALL. ALCANTARA,4,SALAMANCA,Alcance,Nublado,442998,4475907,false,false,false,Turismo,Desconocido,1
2025S000939,2025-01-05,01:00:00,CALL. SAN EMILIO,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,444441,4475367,false,false,false,Turismo,Desconocido,5
2025S000940,2025-01-05,04:30:00,CALL. BOLDANO,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,445689,4476469,true,false,false,"Furgoneta, Turismo",Desconocido,5
2025S000986,2025-01-05,10:00:00,AVDA. MONFORTE DE LEMOS / CMNO. GANAPANES,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Lluvia débil,439290,4480941,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,3
2025S000996,2025-01-05,10:40:00,CALL. PLATERIAS,5,CHAMARTÍN,Choque contra obstáculo fijo,Lluvia débil,442631,4479891,false,false,false,Turismo,Desconocido,5
2025S001009,2025-01-05,10:45:00,GTA. SANTA MARIA DE LA CABEZA / CALL. FERROCARRIL,2,ARGANZUELA,Colisión fronto-lateral,Despejado,440700,4472490,false,false,false,Turismo,Desconocido,5
2025S001012,2025-01-05,10:45:00,CALL. SECO / CALL. GANDIA,3,RETIRO,Caída,Nublado,442947,4472225,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S001027,2025-01-05,11:45:00,CALL. TITAN / CALL. EROS,2,ARGANZUELA,Choque contra obstáculo fijo,Nublado,442448,4471482,true,false,false,Turismo,Sin asistencia sanitaria,1
2025S001029,2025-01-05,11:35:00,PASEO. DELICIAS / CALL. MURCIA,2,ARGANZUELA,Colisión fronto-lateral,Nublado,441156,4472969,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S001030,2025-01-05,11:25:00,CALL. VILLAMANIN,10,LATINA,Choque contra obstáculo fijo,Nublado,436093,4473181,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S001032,2025-01-05,12:10:00,AVDA. AMERICA,5,CHAMARTÍN,Alcance,Nublado,442610,4476585,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001041,2025-01-05,11:15:00,CALL. SAN CIPRIANO / CALL. EFIGENIA,19,VICÁLVARO,Choque contra obstáculo fijo,Nublado,448984,4472759,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001046,2025-01-05,12:28:00,IDB. AVENIDA DE LOS ROSALES,17,VILLAVERDE,Solo salida de la vía,,441918,4468093,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001049,2025-01-05,11:40:00,CALL. SAN JENARO,17,VILLAVERDE,Choque contra obstáculo fijo,Nublado,440396,4466195,false,false,false,Turismo,Desconocido,5
2025S001065,2025-01-05,12:45:00,CALL. ARTURO SORIA / CALL. ARTURO BALDASANO,15,CIUDAD LINEAL,Caída,Nublado,444230,4478731,false,false,false,Ciclomotor,Asistencia sanitaria sólo en el lugar del accidente,3
2025S001097,2025-01-05,13:55:00,AVDA. CARDENAL HERRERA ORIA / CALL. RAMON GOMEZ DE LA SERNA,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Nublado,438654,4481275,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,3
2025S001098,2025-01-05,13:35:00,CALL. LA DEL MANOJO DE ROSAS,17,VILLAVERDE,Alcance,Despejado,440743,4467402,false,false,false,"Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S001101,2025-01-05,15:10:00,AUTOV. A-3,14,MORATALAZ,Solo salida de la vía,,445981,4471706,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001138,2025-01-05,15:00:00,CALL. ARTURO SORIA,15,CIUDAD LINEAL,Colisión lateral,Nublado,445191,4477357,false,false,false,"Motocicleta > 125cc, Turismo",Atención en urgencias sin posterior ingreso,1
2025S001149,2025-01-05,16:00:00,CALL. LOS SANTOS INOCENTES,13,PUENTE DE VALLECAS,Atropello a persona,Nublado,444025,4470457,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S001167,2025-01-05,15:00:00,CALL. PADILLA DE DUERO / CALL. LOPEZ DE HOYOS,16,HORTALEZA,Choque contra obstáculo fijo,Lluvia débil,444997,4480360,false,false,false,Turismo,Desconocido,5
2025S001184,2025-01-05,17:00:00,AVDA. AURORA BOREAL,19,VICÁLVARO,Alcance,,447912,4472606,false,false,false,Furgoneta,Sin asistencia sanitaria,1
2025S001186,2025-01-05,15:57:00,CALL. JUAN BRAVO / CALL. CLAUDIO COELLO,4,SALAMANCA,Colisión fronto-lateral,Lluvia débil,441852,4476045,false,false,false,"Bicicleta EPAC (pedaleo asistido), Turismo",Asistencia sanitaria ambulatoria con posterioridad,1
2025S001200,2025-01-05,16:20:00,AVDA. CONCHA ESPINA,5,CHAMARTÍN,Choque contra obstáculo fijo,Nublado,441991,4478117,false,false,false,"Todo terreno, Turismo",Desconocido,5
2025S001201,2025-01-05,17:40:00,AUTOV. M-30,2,ARGANZUELA,Alcance,Lluvia débil,442191,4470903,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001202,2025-01-05,17:10:00,CALLE RAMOS CARRIÓN,5,CHAMARTÍN,Colisión fronto-lateral,Nublado,443399,4477527,false,false,false,Turismo,Desconocido,5
2025S001205,2025-01-05,18:15:00,CALL. HERMANOS TRUEBA / CALL. JAVIER DE MIGUEL,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Lluvia débil,443897,4471011,false,false,false,Turismo,Desconocido,5
2025S001206,2025-01-05,19:00:00,CALL. PRINCESA,9,MONCLOA-ARAVACA,Colisión fronto-lateral,,439039,4476174,false,false,false,Turismo,Desconocido,1
2025S001210,2025-01-05,17:30:00,CALL. COSTA BRAVA,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Lluvia débil,440501,4483013,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001212,2025-01-05,19:12:00,CALL. SAN JENARO / CALL. ARROYO BUENO,17,VILLAVERDE,Colisión fronto-lateral,Nublado,440271,4466679,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001213,2025-01-05,19:10:00,AVDA. LAS SUERTES / CALL. ENTREPEÑAS,18,VILLA DE VALLECAS,Alcance,Nublado,448564,4469028,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001214,2025-01-05,20:10:00,CALL. ATOCHA,1,CENTRO,Caída,Lluvia débil,440406,4473917,false,false,false,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente,3
2025S001215,2025-01-05,20:29:00,CALL. VELAZQUEZ / CALL. JORGE JUAN,4,SALAMANCA,Colisión lateral,Despejado,441951,4474996,false,false,false,"Motocicleta > 125cc, Turismo",Sin asistencia sanitaria,1
2025S001216,2025-01-05,20:33:00,CALL. JOSE ABASCAL / CALL. SANTA ENGRACIA,7,CHAMBERÍ,Colisión lateral,Nublado,440585,4476664,false,false,false,"Camión rígido, Turismo",Desconocido,5
2025S001217,2025-01-05,21:25:00,AVDA. VALLADOLID,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,,438082,4475698,false,false,false,Turismo,Desconocido,5
2025S001219,2025-01-05,21:50:00,CALL. CANTALAPIEDRA,13,PUENTE DE VALLECAS,Alcance,Despejado,444373,4471499,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001220,2025-01-05,23:15:00,CALL. O'DONNELL / AVDA. MENENDEZ PELAYO,4,SALAMANCA,Colisión fronto-lateral,Lluvia débil,442322,4474776,false,false,false,"Camión rígido, Motocicleta hasta 125cc",Sin asistencia sanitaria,1
2025S001232,2025-01-05,23:30:00,PASEO. PRADO / CALL. MORATIN,1,CENTRO,Alcance,Lluvia débil,441162,4473793,false,false,false,Turismo,Desconocido,5
2025S001243,2025-01-05,22:15:00,CALL. DUQUE DE RIVAS,1,CENTRO,Alcance,Lluvia débil,440049,4473846,false,false,false,"Autobús, Turismo",Desconocido,5
2025S001259,2025-01-05,06:00:00,AUTOV. M-30,12,USERA,Choque contra obstáculo fijo,,440404,4471622,false,false,false,Turismo,Desconocido,5
2025S001426,2025-01-05,18:30:00,CALL. BATALLA DEL SALADO / CALL. CIUDAD REAL,2,ARGANZUELA,Atropello a persona,Nublado,440915,4472398,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S001437,2025-01-05,22:10:00,AVDA. ABRANTES,11,CARABANCHEL,Colisión fronto-lateral,Lluvia débil,438199,4470293,false,false,false,Turismo,Desconocido,5
2025S001224,2025-01-06,00:15:00,CALL. BERRUGUETE / CALL. LAS MATAS,6,TETUÁN,Colisión frontal,Lluvia débil,440203,4479049,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001235,2025-01-06,00:35:00,CALL. CARMEN DE BURGOS / CTRA. VILLAVERDE A VALLECAS,17,VILLAVERDE,Caída,Lluvia débil,441841,4467667,false,false,false,Ciclomotor,Asistencia sanitaria sólo en el lugar del accidente,3
2025S001244,2025-01-06,00:40:00,CALL. ASTORGA / CALL. MATEO GARCIA,15,CIUDAD LINEAL,Colisión fronto-lateral,Lluvia débil,444635,4475690,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001245,2025-01-06,01:05:00,AUTOV. M-30 / AUTOV. M-30,8,FUENCARRAL-EL PARDO,Caída,Lluvia débil,439296,4481184,false,false,false,Motocicleta hasta 125cc,Ingreso inferior o igual a 24 horas,7
2025S001250,2025-01-06,01:15:00,CALL. PRINCESA / CALL. FERNANDO EL CATOLICO,9,MONCLOA-ARAVACA,Alcance,Lluvia débil,439054,4476177,false,false,false,"Autobús articulado, Turismo",Desconocido,1
2025S001260,2025-01-06,00:30:00,CALL. PRINCESA,7,CHAMBERÍ,Alcance,Lluvia débil,439122,4476040,false,false,false,Turismo,Desconocido,5
2025S001314,2025-01-06,03:55:00,PASEO. CASTELLANA,5,CHAMARTÍN,Solo salida de la vía,Lluvia débil,441838,4480999,false,false,false,Camión rígido,Sin asistencia sanitaria,1
2025S001316,2025-01-06,04:40:00,CALL. LOS YEBENES,10,LATINA,Caída,Lluvia débil,436143,4471634,true,false,false,Motocicleta hasta 125cc,Sin asistencia sanitaria,1
2025S001321,2025-01-06,05:45:00,AUTOV. A-6,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,,437416,4477950,true,false,false,Turismo,Desconocido,5
2025S001322,2025-01-06,06:28:00,PASEO. EDUARDO DATO / CALL. FERNANDEZ DE LA HOZ,7,CHAMBERÍ,Colisión fronto-lateral,,441054,4476036,false,false,false,Turismo,Desconocido,5
2025S001324,2025-01-06,08:18:00,PLAZA. LEGAZPI,2,ARGANZUELA,Alcance,Lluvia débil,441032,4471407,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001325,2025-01-06,08:00:00,AVDA. LUIS ARAGONES,20,SAN BLAS-CANILLEJAS,Solo salida de la vía,Lluvia débil,448914,4476745,false,false,false,Turismo,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S001326,2025-01-06,09:50:00,AUTOV. M-30,5,CHAMARTÍN,Choque contra obstáculo fijo,,443926,4477345,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001357,2025-01-06,10:55:00,CALL. GENERAL RICARDOS,11,CARABANCHEL,Caída,Nublado,438229,4471421,false,false,false,Motocicleta hasta 125cc,Sin asistencia sanitaria,1
2025S001379,2025-01-06,12:10:00,CALL. OLIVA DE PLASENCIA / PLAZA. CUACOS DE YUSTE,10,LATINA,Atropello a persona,Lluvia débil,433813,4470041,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S001399,2025-01-06,12:00:00,CALL. MARISMAS,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Nublado,444535,4472529,false,false,false,Turismo,Desconocido,5
2025S001405,2025-01-06,12:25:00,CALL. GOLFO DE DARIEN / CALL. TANGER,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Lluvia débil,444708,4470436,false,false,false,Turismo,Desconocido,5
2025S001408,2025-01-06,13:10:00,CALL. MONTEARAGON,16,HORTALEZA,Colisión lateral,Nublado,444137,4479403,false,false,false,Turismo,Desconocido,5
2025S001425,2025-01-06,14:35:00,PLAZA. COLON,1,CENTRO,Colisión fronto-lateral,,441438,4475146,false,false,false,Turismo,Desconocido,1
2025S001453,2025-01-06,15:10:00,PASEO. CASTELLANA,5,CHAMARTÍN,Alcance,Despejado,441436,4476687,false,false,false,"Bicicleta, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S001454,2025-01-06,17:40:00,CALL. SERRANO / CALL. HERMOSILLA,4,SALAMANCA,Choque contra obstáculo fijo,Nublado,441678,4475327,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S001455,2025-01-06,16:40:00,CALL. VIA,11,CARABANCHEL,Colisión lateral,Despejado,438850,4470887,false,false,false,"Furgoneta, Turismo",Desconocido,5
